IV,C,DV,Other
,,,
TIME (SEC),FUEL WEIGHT (LBS),POINTS,M2 max value is set to 1.5 (m2_max)
0.476,5,2.1024421767836374,BOXSCORE : (1)
0.476,6,2.121149659760927,BOXSCORE : (1)
0.476,7,2.139857142738217,BOXSCORE : (1)
0.476,8,2.1585646257155062,BOXSCORE : (1)
0.476,9,2.177272108692796,BOXSCORE : (1)
0.477,1,2.0276309523574567,BOXSCORE : (1)
0.477,2,2.046338435334746,BOXSCORE : (1)
0.477,3,2.0650459183120358,BOXSCORE : (1)
0.477,4,2.0837534012893255,BOXSCORE : (1)
0.477,5,2.102460884266615,BOXSCORE : (1)
0.477,6,2.1211683672439046,BOXSCORE : (1)
0.477,7,2.139875850221194,BOXSCORE : (1)
0.477,8,2.1585833331984836,BOXSCORE : (1)
0.477,9,2.177290816175773,BOXSCORE : (1)
0.478,1,2.027649659840434,BOXSCORE : (1)
0.478,2,2.0463571428177234,BOXSCORE : (1)
0.478,3,2.065064625795013,BOXSCORE : (1)
0.478,4,2.0837721087723025,BOXSCORE : (1)
0.478,5,2.102479591749592,BOXSCORE : (1)
0.478,6,2.1211870747268815,BOXSCORE : (1)
0.478,7,2.1398945577041713,BOXSCORE : (1)
0.478,8,2.158602040681461,BOXSCORE : (1)
0.478,9,2.1773095236587503,BOXSCORE : (1)
0.479,1,2.027668367323411,BOXSCORE : (1)
0.479,2,2.046375850300701,BOXSCORE : (1)
0.479,3,2.0650833332779905,BOXSCORE : (1)
0.479,4,2.08379081625528,BOXSCORE : (1)
0.479,5,2.1024982992325696,BOXSCORE : (1)
0.479,6,2.121205782209859,BOXSCORE : (1)
0.479,7,2.1399132651871486,BOXSCORE : (1)
0.479,8,2.158620748164438,BOXSCORE : (1)
0.479,9,2.1773282311417277,BOXSCORE : (1)
0.48,1,2.0276870748063884,BOXSCORE : (1)
0.48,2,2.046394557783678,BOXSCORE : (1)
0.48,3,2.0651020407609675,BOXSCORE : (1)
0.48,4,2.0838095237382572,BOXSCORE : (1)
0.48,5,2.102517006715547,BOXSCORE : (1)
0.48,6,2.1212244896928363,BOXSCORE : (1)
0.48,7,2.139931972670126,BOXSCORE : (1)
0.48,8,2.1586394556474153,BOXSCORE : (1)
0.48,9,2.177346938624705,BOXSCORE : (1)
0.481,1,2.027705782289366,BOXSCORE : (1)
0.481,2,2.0464132652666556,BOXSCORE : (1)
0.481,3,2.065120748243945,BOXSCORE : (1)
0.481,4,2.0838282312212346,BOXSCORE : (1)
0.481,5,2.102535714198524,BOXSCORE : (1)
0.481,6,2.1212431971758137,BOXSCORE : (1)
0.481,7,2.139950680153103,BOXSCORE : (1)
0.481,8,2.1586581631303927,BOXSCORE : (1)
0.481,9,2.1773656461076825,BOXSCORE : (1)
0.482,1,2.027724489772343,BOXSCORE : (1)
0.482,2,2.0464319727496325,BOXSCORE : (1)
0.482,3,2.0651394557269223,BOXSCORE : (1)
0.482,4,2.0838469387042116,BOXSCORE : (1)
0.482,5,2.1025544216815013,BOXSCORE : (1)
0.482,6,2.121261904658791,BOXSCORE : (1)
0.482,7,2.1399693876360804,BOXSCORE : (1)
0.482,8,2.15867687061337,BOXSCORE : (1)
0.482,9,2.1773843535906594,BOXSCORE : (1)
0.483,1,2.0277431972553206,BOXSCORE : (1)
0.483,2,2.04645068023261,BOXSCORE : (1)
0.483,3,2.0651581632098996,BOXSCORE : (1)
0.483,4,2.083865646187189,BOXSCORE : (1)
0.483,5,2.1025731291644787,BOXSCORE : (1)
0.483,6,2.121280612141768,BOXSCORE : (1)
0.483,7,2.1399880951190577,BOXSCORE : (1)
0.483,8,2.1586955780963475,BOXSCORE : (1)
0.483,9,2.177403061073637,BOXSCORE : (1)
0.484,1,2.0277619047382975,BOXSCORE : (1)
0.484,2,2.0464693877155873,BOXSCORE : (1)
0.484,3,2.065176870692877,BOXSCORE : (1)
0.484,4,2.0838843536701663,BOXSCORE : (1)
0.484,5,2.102591836647456,BOXSCORE : (1)
0.484,6,2.1212993196247454,BOXSCORE : (1)
0.484,7,2.140006802602035,BOXSCORE : (1)
0.484,8,2.1587142855793244,BOXSCORE : (1)
0.484,9,2.177421768556614,BOXSCORE : (1)
0.485,1,2.027780612221275,BOXSCORE : (1)
0.485,2,2.0464880951985647,BOXSCORE : (1)
0.485,3,2.065195578175854,BOXSCORE : (1)
0.485,4,2.0839030611531437,BOXSCORE : (1)
0.485,5,2.102610544130433,BOXSCORE : (1)
0.485,6,2.1213180271077228,BOXSCORE : (1)
0.485,7,2.1400255100850125,BOXSCORE : (1)
0.485,8,2.158732993062302,BOXSCORE : (1)
0.485,9,2.1774404760395916,BOXSCORE : (1)
0.486,1,2.0277993197042523,BOXSCORE : (1)
0.486,2,2.0465068026815416,BOXSCORE : (1)
0.486,3,2.0652142856588314,BOXSCORE : (1)
0.486,4,2.083921768636121,BOXSCORE : (1)
0.486,5,2.1026292516134104,BOXSCORE : (1)
0.486,6,2.1213367345907,BOXSCORE : (1)
0.486,7,2.1400442175679895,BOXSCORE : (1)
0.486,8,2.158751700545279,BOXSCORE : (1)
0.486,9,2.1774591835225685,BOXSCORE : (1)
0.487,1,2.0278180271872297,BOXSCORE : (1)
0.487,2,2.046525510164519,BOXSCORE : (1)
0.487,3,2.0652329931418087,BOXSCORE : (1)
0.487,4,2.083940476119098,BOXSCORE : (1)
0.487,5,2.102647959096388,BOXSCORE : (1)
0.487,6,2.1213554420736775,BOXSCORE : (1)
0.487,7,2.140062925050967,BOXSCORE : (1)
0.487,8,2.1587704080282566,BOXSCORE : (1)
0.487,9,2.177477891005546,BOXSCORE : (1)
0.488,1,2.0278367346702066,BOXSCORE : (1)
0.488,2,2.0465442176474964,BOXSCORE : (1)
0.488,3,2.065251700624786,BOXSCORE : (1)
0.488,4,2.0839591836020754,BOXSCORE : (1)
0.488,5,2.102666666579365,BOXSCORE : (1)
0.488,6,2.1213741495566545,BOXSCORE : (1)
0.488,7,2.1400816325339442,BOXSCORE : (1)
0.488,8,2.1587891155112335,BOXSCORE : (1)
0.488,9,2.1774965984885233,BOXSCORE : (1)
0.489,1,2.027855442153184,BOXSCORE : (1)
0.489,2,2.0465629251304738,BOXSCORE : (1)
0.489,3,2.065270408107763,BOXSCORE : (1)
0.489,4,2.083977891085053,BOXSCORE : (1)
0.489,5,2.1026853740623426,BOXSCORE : (1)
0.489,6,2.121392857039632,BOXSCORE : (1)
0.489,7,2.1401003400169216,BOXSCORE : (1)
0.489,8,2.158807822994211,BOXSCORE : (1)
0.489,9,2.1775153059715007,BOXSCORE : (1)
0.49,1,2.0278741496361614,BOXSCORE : (1)
0.49,2,2.046581632613451,BOXSCORE : (1)
0.49,3,2.0652891155907405,BOXSCORE : (1)
0.49,4,2.08399659856803,BOXSCORE : (1)
0.49,5,2.1027040815453195,BOXSCORE : (1)
0.49,6,2.1214115645226093,BOXSCORE : (1)
0.49,7,2.1401190474998986,BOXSCORE : (1)
0.49,8,2.1588265304771883,BOXSCORE : (1)
0.49,9,2.177534013454478,BOXSCORE : (1)
0.491,1,2.027892857119139,BOXSCORE : (1)
0.491,2,2.046600340096428,BOXSCORE : (1)
0.491,3,2.065307823073718,BOXSCORE : (1)
0.491,4,2.0840153060510076,BOXSCORE : (1)
0.491,5,2.102722789028297,BOXSCORE : (1)
0.491,6,2.1214302720055866,BOXSCORE : (1)
0.491,7,2.140137754982876,BOXSCORE : (1)
0.491,8,2.1588452379601657,BOXSCORE : (1)
0.491,9,2.177552720937455,BOXSCORE : (1)
0.492,1,2.027911564602116,BOXSCORE : (1)
0.492,2,2.0466190475794055,BOXSCORE : (1)
0.492,3,2.0653265305566952,BOXSCORE : (1)
0.492,4,2.0840340135339845,BOXSCORE : (1)
0.492,5,2.1027414965112743,BOXSCORE : (1)
0.492,6,2.1214489794885636,BOXSCORE : (1)
0.492,7,2.1401564624658533,BOXSCORE : (1)
0.492,8,2.158863945443143,BOXSCORE : (1)
0.492,9,2.1775714284204324,BOXSCORE : (1)
0.493,1,2.027930272085093,BOXSCORE : (1)
0.493,2,2.046637755062383,BOXSCORE : (1)
0.493,3,2.0653452380396726,BOXSCORE : (1)
0.493,4,2.084052721016962,BOXSCORE : (1)
0.493,5,2.1027602039942517,BOXSCORE : (1)
0.493,6,2.121467686971541,BOXSCORE : (1)
0.493,7,2.1401751699488307,BOXSCORE : (1)
0.493,8,2.15888265292612,BOXSCORE : (1)
0.493,9,2.1775901359034098,BOXSCORE : (1)
0.494,1,2.0279489795680705,BOXSCORE : (1)
0.494,2,2.0466564625453603,BOXSCORE : (1)
0.494,3,2.0653639455226496,BOXSCORE : (1)
0.494,4,2.0840714284999393,BOXSCORE : (1)
0.494,5,2.1027789114772286,BOXSCORE : (1)
0.494,6,2.1214863944545184,BOXSCORE : (1)
0.494,7,2.140193877431808,BOXSCORE : (1)
0.494,8,2.1589013604090974,BOXSCORE : (1)
0.494,9,2.177608843386387,BOXSCORE : (1)
0.495,1,2.027967687051048,BOXSCORE : (1)
0.495,2,2.0466751700283377,BOXSCORE : (1)
0.495,3,2.065382653005627,BOXSCORE : (1)
0.495,4,2.0840901359829167,BOXSCORE : (1)
0.495,5,2.102797618960206,BOXSCORE : (1)
0.495,6,2.1215051019374958,BOXSCORE : (1)
0.495,7,2.140212584914785,BOXSCORE : (1)
0.495,8,2.158920067892075,BOXSCORE : (1)
0.495,9,2.177627550869364,BOXSCORE : (1)
0.496,1,2.0279863945340253,BOXSCORE : (1)
0.496,2,2.0466938775113146,BOXSCORE : (1)
0.496,3,2.0654013604886043,BOXSCORE : (1)
0.496,4,2.0841088434658936,BOXSCORE : (1)
0.496,5,2.1028163264431834,BOXSCORE : (1)
0.496,6,2.121523809420473,BOXSCORE : (1)
0.496,7,2.1402312923977624,BOXSCORE : (1)
0.496,8,2.158938775375052,BOXSCORE : (1)
0.496,9,2.1776462583523415,BOXSCORE : (1)
0.497,1,2.0280051020170027,BOXSCORE : (1)
0.497,2,2.046712584994292,BOXSCORE : (1)
0.497,3,2.0654200679715817,BOXSCORE : (1)
0.497,4,2.084127550948871,BOXSCORE : (1)
0.497,5,2.102835033926161,BOXSCORE : (1)
0.497,6,2.12154251690345,BOXSCORE : (1)
0.497,7,2.14024999988074,BOXSCORE : (1)
0.497,8,2.158957482858029,BOXSCORE : (1)
0.497,9,2.177664965835319,BOXSCORE : (1)
0.498,1,2.0280238094999796,BOXSCORE : (1)
0.498,2,2.0467312924772694,BOXSCORE : (1)
0.498,3,2.0654387754545587,BOXSCORE : (1)
0.498,4,2.0841462584318484,BOXSCORE : (1)
0.498,5,2.102853741409138,BOXSCORE : (1)
0.498,6,2.1215612243864275,BOXSCORE : (1)
0.498,7,2.140268707363717,BOXSCORE : (1)
0.498,8,2.1589761903410065,BOXSCORE : (1)
0.498,9,2.1776836733182963,BOXSCORE : (1)
0.499,1,2.028042516982957,BOXSCORE : (1)
0.499,2,2.0467499999602468,BOXSCORE : (1)
0.499,3,2.065457482937536,BOXSCORE : (1)
0.499,4,2.084164965914826,BOXSCORE : (1)
0.499,5,2.102872448892115,BOXSCORE : (1)
0.499,6,2.121579931869405,BOXSCORE : (1)
0.499,7,2.140287414846694,BOXSCORE : (1)
0.499,8,2.158994897823984,BOXSCORE : (1)
0.499,9,2.1777023808012737,BOXSCORE : (1)
0.055,1,2.01911904760279,BOXSCORE : (2.5)
0.055,2,2.0378265305800793,BOXSCORE : (2.5)
0.055,3,2.056534013557369,BOXSCORE : (2.5)
0.055,4,2.0752414965346584,BOXSCORE : (2.5)
0.055,5,2.093948979511948,BOXSCORE : (2.5)
0.055,6,2.112656462489238,BOXSCORE : (2.5)
0.055,7,2.131363945466527,BOXSCORE : (2.5)
0.055,8,2.150071428443817,BOXSCORE : (2.5)
0.055,9,2.1687789114211062,BOXSCORE : (2.5)
0.056,1,2.019126530595981,BOXSCORE : (2.5)
0.056,2,2.03783401357327,BOXSCORE : (2.5)
0.056,3,2.05654149655056,BOXSCORE : (2.5)
0.056,4,2.0752489795278497,BOXSCORE : (2.5)
0.056,5,2.093956462505139,BOXSCORE : (2.5)
0.056,6,2.1126639454824288,BOXSCORE : (2.5)
0.056,7,2.131371428459718,BOXSCORE : (2.5)
0.056,8,2.150078911437008,BOXSCORE : (2.5)
0.056,9,2.168786394414297,BOXSCORE : (2.5)
0.057,1,2.0191340135891718,BOXSCORE : (2.5)
0.057,2,2.0378414965664615,BOXSCORE : (2.5)
0.057,3,2.056548979543751,BOXSCORE : (2.5)
0.057,4,2.0752564625210406,BOXSCORE : (2.5)
0.057,5,2.09396394549833,BOXSCORE : (2.5)
0.057,6,2.1126714284756196,BOXSCORE : (2.5)
0.057,7,2.131378911452909,BOXSCORE : (2.5)
0.057,8,2.1500863944301987,BOXSCORE : (2.5)
0.057,9,2.168793877407488,BOXSCORE : (2.5)
0.058,1,2.0191414965823626,BOXSCORE : (2.5)
0.058,2,2.0378489795596524,BOXSCORE : (2.5)
0.058,3,2.0565564625369417,BOXSCORE : (2.5)
0.058,4,2.0752639455142314,BOXSCORE : (2.5)
0.058,5,2.0939714284915207,BOXSCORE : (2.5)
0.058,6,2.1126789114688105,BOXSCORE : (2.5)
0.058,7,2.1313863944461,BOXSCORE : (2.5)
0.058,8,2.1500938774233895,BOXSCORE : (2.5)
0.058,9,2.1688013604006793,BOXSCORE : (2.5)
0.059,1,2.0191489795755535,BOXSCORE : (2.5)
0.059,2,2.0378564625528433,BOXSCORE : (2.5)
0.059,3,2.0565639455301326,BOXSCORE : (2.5)
0.059,4,2.0752714285074223,BOXSCORE : (2.5)
0.059,5,2.0939789114847116,BOXSCORE : (2.5)
0.059,6,2.1126863944620013,BOXSCORE : (2.5)
0.059,7,2.131393877439291,BOXSCORE : (2.5)
0.059,8,2.1501013604165804,BOXSCORE : (2.5)
0.059,9,2.16880884339387,BOXSCORE : (2.5)
0.06,1,2.0191564625687444,BOXSCORE : (2.5)
0.06,2,2.037863945546034,BOXSCORE : (2.5)
0.06,3,2.0565714285233234,BOXSCORE : (2.5)
0.06,4,2.075278911500613,BOXSCORE : (2.5)
0.06,5,2.093986394477903,BOXSCORE : (2.5)
0.06,6,2.112693877455192,BOXSCORE : (2.5)
0.06,7,2.131401360432482,BOXSCORE : (2.5)
0.06,8,2.1501088434097713,BOXSCORE : (2.5)
0.06,9,2.168816326387061,BOXSCORE : (2.5)
0.061,1,2.0191639455619352,BOXSCORE : (2.5)
0.061,2,2.037871428539225,BOXSCORE : (2.5)
0.061,3,2.0565789115165147,BOXSCORE : (2.5)
0.061,4,2.075286394493804,BOXSCORE : (2.5)
0.061,5,2.093993877471094,BOXSCORE : (2.5)
0.061,6,2.112701360448383,BOXSCORE : (2.5)
0.061,7,2.131408843425673,BOXSCORE : (2.5)
0.061,8,2.150116326402962,BOXSCORE : (2.5)
0.061,9,2.168823809380252,BOXSCORE : (2.5)
0.062,1,2.0191714285551265,BOXSCORE : (2.5)
0.062,2,2.037878911532416,BOXSCORE : (2.5)
0.062,3,2.0565863945097056,BOXSCORE : (2.5)
0.062,4,2.075293877486995,BOXSCORE : (2.5)
0.062,5,2.0940013604642846,BOXSCORE : (2.5)
0.062,6,2.112708843441574,BOXSCORE : (2.5)
0.062,7,2.1314163264188637,BOXSCORE : (2.5)
0.062,8,2.1501238093961534,BOXSCORE : (2.5)
0.062,9,2.1688312923734427,BOXSCORE : (2.5)
0.063,1,2.0191789115483174,BOXSCORE : (2.5)
0.063,2,2.0378863945256067,BOXSCORE : (2.5)
0.063,3,2.0565938775028965,BOXSCORE : (2.5)
0.063,4,2.0753013604801858,BOXSCORE : (2.5)
0.063,5,2.0940088434574755,BOXSCORE : (2.5)
0.063,6,2.112716326434765,BOXSCORE : (2.5)
0.063,7,2.1314238094120546,BOXSCORE : (2.5)
0.063,8,2.1501312923893443,BOXSCORE : (2.5)
0.063,9,2.1688387753666336,BOXSCORE : (2.5)
0.064,1,2.0191863945415083,BOXSCORE : (2.5)
0.064,2,2.0378938775187976,BOXSCORE : (2.5)
0.064,3,2.0566013604960873,BOXSCORE : (2.5)
0.064,4,2.0753088434733766,BOXSCORE : (2.5)
0.064,5,2.0940163264506664,BOXSCORE : (2.5)
0.064,6,2.112723809427956,BOXSCORE : (2.5)
0.064,7,2.1314312924052454,BOXSCORE : (2.5)
0.064,8,2.150138775382535,BOXSCORE : (2.5)
0.064,9,2.1688462583598245,BOXSCORE : (2.5)
0.065,1,2.019193877534699,BOXSCORE : (2.5)
0.065,2,2.0379013605119884,BOXSCORE : (2.5)
0.065,3,2.056608843489278,BOXSCORE : (2.5)
0.065,4,2.075316326466568,BOXSCORE : (2.5)
0.065,5,2.0940238094438572,BOXSCORE : (2.5)
0.065,6,2.112731292421147,BOXSCORE : (2.5)
0.065,7,2.1314387753984363,BOXSCORE : (2.5)
0.065,8,2.150146258375726,BOXSCORE : (2.5)
0.065,9,2.1688537413530153,BOXSCORE : (2.5)
0.066,1,2.01920136052789,BOXSCORE : (2.5)
0.066,2,2.0379088435051798,BOXSCORE : (2.5)
0.066,3,2.056616326482469,BOXSCORE : (2.5)
0.066,4,2.075323809459759,BOXSCORE : (2.5)
0.066,5,2.094031292437048,BOXSCORE : (2.5)
0.066,6,2.112738775414338,BOXSCORE : (2.5)
0.066,7,2.131446258391627,BOXSCORE : (2.5)
0.066,8,2.150153741368917,BOXSCORE : (2.5)
0.066,9,2.1688612243462067,BOXSCORE : (2.5)
0.067,1,2.019208843521081,BOXSCORE : (2.5)
0.067,2,2.0379163264983706,BOXSCORE : (2.5)
0.067,3,2.05662380947566,BOXSCORE : (2.5)
0.067,4,2.0753312924529497,BOXSCORE : (2.5)
0.067,5,2.094038775430239,BOXSCORE : (2.5)
0.067,6,2.1127462584075287,BOXSCORE : (2.5)
0.067,7,2.131453741384818,BOXSCORE : (2.5)
0.067,8,2.1501612243621078,BOXSCORE : (2.5)
0.067,9,2.1688687073393975,BOXSCORE : (2.5)
0.068,1,2.0192163265142717,BOXSCORE : (2.5)
0.068,2,2.0379238094915615,BOXSCORE : (2.5)
0.068,3,2.056631292468851,BOXSCORE : (2.5)
0.068,4,2.0753387754461405,BOXSCORE : (2.5)
0.068,5,2.09404625842343,BOXSCORE : (2.5)
0.068,6,2.1127537414007196,BOXSCORE : (2.5)
0.068,7,2.1314612243780093,BOXSCORE : (2.5)
0.068,8,2.1501687073552986,BOXSCORE : (2.5)
0.068,9,2.1688761903325884,BOXSCORE : (2.5)
0.069,1,2.0192238095074626,BOXSCORE : (2.5)
0.069,2,2.0379312924847524,BOXSCORE : (2.5)
0.069,3,2.0566387754620417,BOXSCORE : (2.5)
0.069,4,2.0753462584393314,BOXSCORE : (2.5)
0.069,5,2.094053741416621,BOXSCORE : (2.5)
0.069,6,2.1127612243939105,BOXSCORE : (2.5)
0.069,7,2.1314687073712,BOXSCORE : (2.5)
0.069,8,2.1501761903484895,BOXSCORE : (2.5)
0.069,9,2.1688836733257792,BOXSCORE : (2.5)
0.07,1,2.0192312925006535,BOXSCORE : (2.5)
0.07,2,2.037938775477943,BOXSCORE : (2.5)
0.07,3,2.056646258455233,BOXSCORE : (2.5)
0.07,4,2.0753537414325223,BOXSCORE : (2.5)
0.07,5,2.094061224409812,BOXSCORE : (2.5)
0.07,6,2.1127687073871013,BOXSCORE : (2.5)
0.07,7,2.131476190364391,BOXSCORE : (2.5)
0.07,8,2.1501836733416804,BOXSCORE : (2.5)
0.07,9,2.16889115631897,BOXSCORE : (2.5)
0.071,1,2.019238775493845,BOXSCORE : (2.5)
0.071,2,2.037946258471134,BOXSCORE : (2.5)
0.071,3,2.056653741448424,BOXSCORE : (2.5)
0.071,4,2.075361224425713,BOXSCORE : (2.5)
0.071,5,2.094068707403003,BOXSCORE : (2.5)
0.071,6,2.112776190380292,BOXSCORE : (2.5)
0.071,7,2.131483673357582,BOXSCORE : (2.5)
0.071,8,2.1501911563348717,BOXSCORE : (2.5)
0.071,9,2.168898639312161,BOXSCORE : (2.5)
0.072,1,2.0192462584870357,BOXSCORE : (2.5)
0.072,2,2.037953741464325,BOXSCORE : (2.5)
0.072,3,2.0566612244416147,BOXSCORE : (2.5)
0.072,4,2.075368707418904,BOXSCORE : (2.5)
0.072,5,2.0940761903961937,BOXSCORE : (2.5)
0.072,6,2.1127836733734835,BOXSCORE : (2.5)
0.072,7,2.131491156350773,BOXSCORE : (2.5)
0.072,8,2.1501986393280625,BOXSCORE : (2.5)
0.072,9,2.168906122305352,BOXSCORE : (2.5)
0.073,1,2.0192537414802265,BOXSCORE : (2.5)
0.073,2,2.037961224457516,BOXSCORE : (2.5)
0.073,3,2.0566687074348056,BOXSCORE : (2.5)
0.073,4,2.075376190412095,BOXSCORE : (2.5)
0.073,5,2.0940836733893846,BOXSCORE : (2.5)
0.073,6,2.1127911563666744,BOXSCORE : (2.5)
0.073,7,2.1314986393439637,BOXSCORE : (2.5)
0.073,8,2.1502061223212534,BOXSCORE : (2.5)
0.073,9,2.1689136052985427,BOXSCORE : (2.5)
0.074,1,2.0192612244734174,BOXSCORE : (2.5)
0.074,2,2.0379687074507067,BOXSCORE : (2.5)
0.074,3,2.0566761904279964,BOXSCORE : (2.5)
0.074,4,2.075383673405286,BOXSCORE : (2.5)
0.074,5,2.0940911563825755,BOXSCORE : (2.5)
0.074,6,2.1127986393598652,BOXSCORE : (2.5)
0.074,7,2.1315061223371545,BOXSCORE : (2.5)
0.074,8,2.1502136053144443,BOXSCORE : (2.5)
0.074,9,2.1689210882917336,BOXSCORE : (2.5)
0.075,1,2.0192687074666082,BOXSCORE : (2.5)
0.075,2,2.037976190443898,BOXSCORE : (2.5)
0.075,3,2.0566836734211873,BOXSCORE : (2.5)
0.075,4,2.075391156398477,BOXSCORE : (2.5)
0.075,5,2.0940986393757663,BOXSCORE : (2.5)
0.075,6,2.112806122353056,BOXSCORE : (2.5)
0.075,7,2.1315136053303454,BOXSCORE : (2.5)
0.075,8,2.150221088307635,BOXSCORE : (2.5)
0.075,9,2.1689285712849244,BOXSCORE : (2.5)
0.076,1,2.019276190459799,BOXSCORE : (2.5)
0.076,2,2.037983673437089,BOXSCORE : (2.5)
0.076,3,2.056691156414378,BOXSCORE : (2.5)
0.076,4,2.075398639391668,BOXSCORE : (2.5)
0.076,5,2.094106122368957,BOXSCORE : (2.5)
0.076,6,2.112813605346247,BOXSCORE : (2.5)
0.076,7,2.1315210883235363,BOXSCORE : (2.5)
0.076,8,2.150228571300826,BOXSCORE : (2.5)
0.076,9,2.1689360542781158,BOXSCORE : (2.5)
0.077,1,2.01928367345299,BOXSCORE : (2.5)
0.077,2,2.0379911564302797,BOXSCORE : (2.5)
0.077,3,2.056698639407569,BOXSCORE : (2.5)
0.077,4,2.0754061223848588,BOXSCORE : (2.5)
0.077,5,2.094113605362148,BOXSCORE : (2.5)
0.077,6,2.112821088339438,BOXSCORE : (2.5)
0.077,7,2.1315285713167276,BOXSCORE : (2.5)
0.077,8,2.150236054294017,BOXSCORE : (2.5)
0.077,9,2.1689435372713066,BOXSCORE : (2.5)
0.078,1,2.019291156446181,BOXSCORE : (2.5)
0.078,2,2.0379986394234706,BOXSCORE : (2.5)
0.078,3,2.05670612240076,BOXSCORE : (2.5)
0.078,4,2.0754136053780496,BOXSCORE : (2.5)
0.078,5,2.0941210883553394,BOXSCORE : (2.5)
0.078,6,2.1128285713326287,BOXSCORE : (2.5)
0.078,7,2.1315360543099184,BOXSCORE : (2.5)
0.078,8,2.1502435372872077,BOXSCORE : (2.5)
0.078,9,2.1689510202644975,BOXSCORE : (2.5)
0.079,1,2.0192986394393717,BOXSCORE : (2.5)
0.079,2,2.0380061224166615,BOXSCORE : (2.5)
0.079,3,2.056713605393951,BOXSCORE : (2.5)
0.079,4,2.0754210883712405,BOXSCORE : (2.5)
0.079,5,2.0941285713485303,BOXSCORE : (2.5)
0.079,6,2.1128360543258196,BOXSCORE : (2.5)
0.079,7,2.1315435373031093,BOXSCORE : (2.5)
0.079,8,2.1502510202803986,BOXSCORE : (2.5)
0.079,9,2.1689585032576884,BOXSCORE : (2.5)
0.08,1,2.019306122432563,BOXSCORE : (2.5)
0.08,2,2.0380136054098523,BOXSCORE : (2.5)
0.08,3,2.056721088387142,BOXSCORE : (2.5)
0.08,4,2.0754285713644314,BOXSCORE : (2.5)
0.08,5,2.094136054341721,BOXSCORE : (2.5)
0.08,6,2.1128435373190104,BOXSCORE : (2.5)
0.08,7,2.1315510202963,BOXSCORE : (2.5)
0.08,8,2.15025850327359,BOXSCORE : (2.5)
0.08,9,2.168965986250879,BOXSCORE : (2.5)
0.081,1,2.019313605425754,BOXSCORE : (2.5)
0.081,2,2.038021088403043,BOXSCORE : (2.5)
0.081,3,2.056728571380333,BOXSCORE : (2.5)
0.081,4,2.0754360543576222,BOXSCORE : (2.5)
0.081,5,2.094143537334912,BOXSCORE : (2.5)
0.081,6,2.1128510203122017,BOXSCORE : (2.5)
0.081,7,2.131558503289491,BOXSCORE : (2.5)
0.081,8,2.150265986266781,BOXSCORE : (2.5)
0.081,9,2.16897346924407,BOXSCORE : (2.5)
0.082,1,2.0193210884189448,BOXSCORE : (2.5)
0.082,2,2.038028571396234,BOXSCORE : (2.5)
0.082,3,2.056736054373524,BOXSCORE : (2.5)
0.082,4,2.075443537350813,BOXSCORE : (2.5)
0.082,5,2.094151020328103,BOXSCORE : (2.5)
0.082,6,2.1128585033053926,BOXSCORE : (2.5)
0.082,7,2.131565986282682,BOXSCORE : (2.5)
0.082,8,2.1502734692599716,BOXSCORE : (2.5)
0.082,9,2.168980952237261,BOXSCORE : (2.5)
0.083,1,2.0193285714121356,BOXSCORE : (2.5)
0.083,2,2.038036054389425,BOXSCORE : (2.5)
0.083,3,2.0567435373667147,BOXSCORE : (2.5)
0.083,4,2.0754510203440044,BOXSCORE : (2.5)
0.083,5,2.0941585033212937,BOXSCORE : (2.5)
0.083,6,2.1128659862985835,BOXSCORE : (2.5)
0.083,7,2.1315734692758728,BOXSCORE : (2.5)
0.083,8,2.1502809522531625,BOXSCORE : (2.5)
0.083,9,2.168988435230452,BOXSCORE : (2.5)
0.084,1,2.0193360544053265,BOXSCORE : (2.5)
0.084,2,2.0380435373826162,BOXSCORE : (2.5)
0.084,3,2.0567510203599055,BOXSCORE : (2.5)
0.084,4,2.0754585033371953,BOXSCORE : (2.5)
0.084,5,2.0941659863144846,BOXSCORE : (2.5)
0.084,6,2.1128734692917743,BOXSCORE : (2.5)
0.084,7,2.1315809522690636,BOXSCORE : (2.5)
0.084,8,2.1502884352463534,BOXSCORE : (2.5)
0.084,9,2.1689959182236427,BOXSCORE : (2.5)
0.085,1,2.0193435373985174,BOXSCORE : (2.5)
0.085,2,2.038051020375807,BOXSCORE : (2.5)
0.085,3,2.0567585033530964,BOXSCORE : (2.5)
0.085,4,2.075465986330386,BOXSCORE : (2.5)
0.085,5,2.0941734693076755,BOXSCORE : (2.5)
0.085,6,2.112880952284965,BOXSCORE : (2.5)
0.085,7,2.1315884352622545,BOXSCORE : (2.5)
0.085,8,2.1502959182395442,BOXSCORE : (2.5)
0.085,9,2.169003401216834,BOXSCORE : (2.5)
0.086,1,2.019351020391708,BOXSCORE : (2.5)
0.086,2,2.038058503368998,BOXSCORE : (2.5)
0.086,3,2.0567659863462873,BOXSCORE : (2.5)
0.086,4,2.075473469323577,BOXSCORE : (2.5)
0.086,5,2.0941809523008663,BOXSCORE : (2.5)
0.086,6,2.112888435278156,BOXSCORE : (2.5)
0.086,7,2.131595918255446,BOXSCORE : (2.5)
0.086,8,2.150303401232735,BOXSCORE : (2.5)
0.086,9,2.169010884210025,BOXSCORE : (2.5)
